filename,cell_number,center_of_mass_x,center_of_mass_y,mass,perimeter,spheroid_width,spheroid_height,spheroid_volume,spheroid_surface_area,mass,perimeter,mass/cell_mass,mass/perimeter,expectation_x,expectation_y,covariance_1,covariance_2,scatter_ratio
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,64,194.309211,87.085526,152.000000,47.000000,17.688210,11.443518,1212.834773,567.305448,23281.000000,47.000000,153.164474,495.340426,193.921309,87.006185,4.212638,2.773549,0.057723
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,65,6.339080,384.390805,174.000000,49.000000,20.044469,11.407012,1365.642311,626.065263,22292.000000,49.000000,128.114943,454.938776,5.756325,384.288041,4.444306,2.552916,0.049622
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,66,262.752381,43.780952,105.000000,36.000000,14.280220,9.619568,691.902163,388.175975,16502.000000,36.000000,157.161905,458.388889,263.127136,43.575385,3.305884,2.363403,0.056877
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,67,125.613095,311.827381,168.000000,49.000000,16.952301,13.303597,1570.961194,660.092162,24235.000000,49.000000,144.255952,494.591837,125.545863,311.616876,4.115582,2.957415,0.053969
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,68,68.836066,174.207650,183.000000,52.000000,18.948182,13.026227,1683.462418,700.471997,27299.000000,52.000000,149.174863,524.980769,68.607678,173.981501,4.511425,3.075104,0.056207
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,69,247.586538,135.677885,208.000000,50.000000,17.641199,15.442464,2202.723024,821.223911,31437.000000,50.000000,151.139423,628.740000,247.578713,135.359894,4.356174,3.674532,0.058757
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,70,436.728188,196.117450,298.000000,57.000000,21.512405,17.705311,3530.975420,1128.698715,37367.000000,57.000000,125.392617,655.561404,435.865924,196.233307,4.981727,3.789519,0.049565
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,71,437.349810,78.475285,263.000000,53.000000,19.452790,17.253688,3032.106162,1015.630959,36128.000000,53.000000,137.368821,681.660377,437.479157,77.812196,4.786337,3.897248,0.055577
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,72,370.090301,391.100334,299.000000,58.000000,22.528322,16.944012,3386.569284,1105.621730,35177.000000,58.000000,117.648829,606.500000,369.162578,390.793700,5.042441,3.744859,0.049469
str515_229_raff2_to_gal2_various_exposures_4V_00_str515_GFP_006_tp000001_Brightfield_002.jpg,73,430.060241,448.337349,166.000000,44.000000,15.551067,13.700623,1528.408481,643.462582,21451.000000,45.000000,129.222892,476.688889,429.924199,448.819216,3.919518,2.970839,0.054653
